PaperID,Title,Citations,Year,Paper url,Google Scholar profile name,Publication date,Journal,Source,Conference,Authors,Primary author,Supporting authors
81952163,Demographic noise can reverse the direction of deterministic selection,112,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:LkGwnXOMwfcC,George W. A. Constable,2016/8/9,Proceedings of the National Academy of Sciences,,,"['George WA Constable', 'Tim Rogers', 'Alan J McKane', 'Corina E Tarnita']",George WA Constable,"['Tim Rogers', 'Alan J McKane', 'Corina E Tarnita']"
70020584,Drift-induced selection between male and female heterogamety,42,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:UebtZRa9Y70C,George W. A. Constable,2017/10/1,Genetics,,,"['Carl Veller', 'Pavitra Muralidhar', 'George WA Constable', 'Martin A Nowak']",Carl Veller,"['Pavitra Muralidhar', 'George WA Constable', 'Martin A Nowak']"
12296320,Models of genetic drift as limiting forms of the Lotka-Volterra competition model,41,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:2osOgNQ5qMEC,George W. A. Constable,2015/1/22,Physical review letters,,,"['George WA Constable', 'Alan J McKane']",George WA Constable,['Alan J McKane']
9132071,Stochastic dynamics on slow manifolds,40,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:u5HHmVD_uO8C,George W. A. Constable,2013/6/27,Journal of Physics A: Mathematical and Theoretical,,,"['George WA Constable', 'Alan J McKane', 'Tim Rogers']",George WA Constable,"['Alan J McKane', 'Tim Rogers']"
75746878,Population genetics on islands connected by an arbitrary network: An analytic approach,36,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:9yKSN-GCB0IC,George W. A. Constable,2014/10/7,Journal of theoretical biology,,,"['George WA Constable', 'Alan J McKane']",George WA Constable,['Alan J McKane']
56101016,Fast-mode elimination in stochastic metapopulation models,32,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:d1gkVwhDpl0C,George W. A. Constable,2014/3/31,Physical Review E,,,"['George WA Constable', 'Alan J McKane']",George WA Constable,['Alan J McKane']
98055921,The rate of facultative sex governs the number of expected mating types in isogamous species,30,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:8k81kl-MbHgC,George W. A. Constable,2018/7/1,Nature Ecology & Evolution,,,"['George WA Constable', 'Hanna Kokko']",George WA Constable,['Hanna Kokko']
23373027,Farming and public goods production in Caenorhabditis elegans populations,27,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:roLk4NBRz8UC,George W. A. Constable,2017/2/28,Proceedings of the National Academy of Sciences,,,"['Shashi Thutupalli', 'Sravanti Uppaluri', 'George WA Constable', 'Simon A Levin', 'Howard A Stone', 'Corina E Tarnita', 'Clifford P Brangwynne']",Shashi Thutupalli,"['Sravanti Uppaluri', 'George WA Constable', 'Simon A Levin', 'Howard A Stone', 'Corina E Tarnita', 'Clifford P Brangwynne']"
47233651,"TIM, a ray-tracing program for METATOY research and its dissemination",18,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:u-x6o8ySG0sC,George W. A. Constable,2012/3/1,Computer Physics Communications,,,"['Dean Lambert', 'Alasdair C Hamilton', 'George Constable', 'Harsh Snehanshu', 'Sharvil Talati', 'Johannes Courtial']",Dean Lambert,"['Alasdair C Hamilton', 'George Constable', 'Harsh Snehanshu', 'Sharvil Talati', 'Johannes Courtial']"
25016485,A mapping of the stochastic Lotka-Volterra model to models of population genetics and game theory,16,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=HHhaNbIAAAAJ&citation_for_view=HHhaNbIAAAAJ:Se3iqnhoufwC,George W. A. Constable,2017/8/29,Phys. Rev. E,,,"['George WA Constable', 'Alan J McKane']",George WA Constable,['Alan J McKane']
